artist,title,sentiment
Selena,Estoy Contigo,0.6419689076550892
Dave Rave_ Mark McCarron,Face,-0.4463657917805187
I.N.T.,Big Sister,-0.6428681715263548
The Edgar Broughton Band,Aphrodite (1999 Digital Remaster),0.7707812092503554
TEN MADISON,Leaving Melbourne,-0.1956428479495892
Malkit Singh,Akh Larh Gayee,1.360207698894424
Quinteto Violado,Galope A Beira Mar,1.9020033035209718
Mobb Deep,Where Ya Heart At,1.2960891947403368
Alturas,A ti,-0.9582672449495288
Phil Vassar,This Is My Life,-0.16862655009390382
Patricia Kaas,Elle Voulait Jouer Cabaret,1.861277163779094
Kyle Eastwood,Samba de Paris,0.19927344029334604
Alice In Chains,God Smack,1.422761280361647
The Cat's Miaow,Portland_ Oregon,0.9067212871452572
Wild Horses,Mother's Little Helper,0.09012156828003337
Juelz Santana,Lil' Boy Fresh,0.49553236833839764
Busdriver,Sun Shower (Single Version),-0.24014657504633818
Gerald Clayton,All Of You,-0.7219004911087967
Bröderna Djup,Ovanlär,0.8336360738892206
Blackfoot,Dream On (LP Version),-0.7198291696343316
DJ Rashad,Juke Appeal,0.0263019527361672
Dottie Rambo_ The Whites,New Shoes,0.925019854362999
Maria Muldaur,Sweet Harmony (LP Version),0.19130342137207057
Stickboy,Stand Down,-0.6067134775803895
Grandpa Jones,Don't Look Back,1.0175127040870502
Curtis,The River,1.1142966550783475
Little Freddie King,Kinghead Shuffle (Little Freddie King),-0.32840360002386915
Don Gibson,Who Cares,2.011407101192475
Dora The Explorer,Tenemos Amigos,0.010986431738227997
Spade Cooley,Lover,-0.5261074799564989
D.A.R.,Que paso,0.5884254869439738
Bruford,Forever Until Sunday,-0.23211935546198925
Joy Kitikonti,Agrymonyzer (Matsingena Mix),-0.8882587753446014
Simon Harris,You Make Me Feel So Good,-1.3708747533950087
Sam Baker,Just A Glance Away,-0.10912673796596728
Bruce Springsteen,Rosalita (Come Out Tonight),0.5910803914228908
The Berzerker,Humanity,-0.33808796707487776
Danny Wilson,Spencer-Tracey,-0.3399383782168244
The Dreamtree Project,Bliss,0.05990842309063238
Snowgoons,Planetary Takeover,1.288481724294517
Iggy Pop,Lust for life (recorded during the us tour in 1986),0.6278999963055794
XLNC,Pichleh Janam Dee,-0.24676330671238145
Johnny Kidd And The Pirates,Watermelon Man,0.1944343323638591
Daddy Yankee / Bounty Killer,Controlando El Area,1.5391184225152597
Philippe Eidel,Tarha Tinghi,0.3645829852564131
Luke Vibert,Gwithian,0.22743930901870435
El Presidente,Turn This Thing Around,1.0932755651881656
Blind Willie McTell,Boll Weevil,0.45513984269047403
Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,Largo,-0.9880442192471717
Claw Hammer,Succotash,-0.4747267351544876
Pierre Perret,Les Trois Orfèvres,-0.48980918707545207
Kool Keith,Don't Crush It,0.12011058965995303
Undertakin' Daddies,Pictou County Coal,0.6986263175809329
Rocky Hill,Fool For You,0.2696571446714884
Roy Drusky,Wasted Days And Wasted Nights,0.3129806656194176
C.C. Adcock,What I Like (Womens),-0.8647653738976733
MxPx,Time Will Tell,0.45917978920524627
Julien Clerc,Le Coeur Du Volcan,0.42490575055978086
David & Steve Gordon,East Wind Drum Call,-1.364354722693453
Styles P,Intro,-0.14340889637381515
M.I.K.E.,We're Here To Stay,-1.6347248690728469
Harry Connick_ Jr.,Here Comes The Big Parade,0.17618475120707555
Megadrums,Tschung Mori,0.8770248581380167
Commissioned,I'm Gonna Let My Love Flow,0.17302907751147756
Antonio Bribiesca,Una noche serena y obscura,0.23414126130017943
Sex Machine ft. Shèna,Friday Night,-0.4387719075833454
Gloria De Haven,Red Hot Pepper Pot,0.15335076482282783
fIREHOSE,Rhymin' Spielin',0.09376830858423935
Mick Hucknall,I Love You More Than You'll Ever Know,-0.7134957938426799
Farlow-Kirch Band,Juke Joint,-0.061842599017196576
Jim Chappell,In The Hills,-0.10585675607696687
Goldfish,Watch Out for The Birdsongs,-0.7843531100125174
Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,1.1324153358258098
Busdriver featuring Abstract Rude & Ellay Khule,Map Your Psyche,0.2323955296369966
4Him,You Are Holy,0.9195930306362146
Pitch Black,Harmonia,-0.43393734703110154
Rude Boys,Heaven (LP Version),-0.42791734507011137
Charlie Byrd,It Don't Mean A Thing (If It Ain't Got That Swing),0.29886865312456834
Dr Bombay,Girle Girle,0.22928360082002341
Jim Reeves,Rosa Rio,1.3438017091486498
Devo,The 4th Dimension (LP Version),1.5339978121515578
Janet Jackson,Greatest X,1.5168025899588935
Gordon MacRae,Soliloquy (2001 Digital Remaster),0.7433214212162775
Eason Chan,Xi Yang Wu Xian Hao,0.9965158368522851
Sex Machine,We Wanna Change Our Band Name,0.4942972668310637
Jackie Wilson,If I Can't Have You,1.0875383658946767
Isabel Pantoja,Si Tu Me Dices Ven,-0.526233568702105
Pinch,Widescreen,0.24686786346256162
Cadet,Medley: Father_ I Adore You/More Precious Than Silver,0.923574593742633
Young-Holt Unlimited,The Devil Made Me Do Dat (LP Version),0.6831828876169681
The Tokens,La Bamba,1.0923849825291327
Kanda Bongo Man,Dyna,-0.2391029076102935
Devanic,I Am,-0.10509509152100616
Jack Johnson,Monsoon,-0.6370694837294076
Harry Connick_ Jr,Joe Avery's Piece,-0.11343326135841403
Converge,Deep Inside,-0.05779136384314065
Astarte,Thorns of Charon (Pt. 2) - Emerge from Hades,-0.20894486990369654
Beastie Boys,Shadrach (2009 Digital Remaster),0.21217649592323307
Los Traileros Del Norte,El Bipper,-0.27893839140083765
Imiskoubria,To Pirame,1.0717994593458238
The Scare,I Saw Destruction,0.514411474336377
Massimiliano Damerini,Sonata I.X.1905: I. Preduycha (Janácek),-0.5674323189661611
Charlie Byrd,How Insensitive,-1.01541946692605
Jeff And Sheri Easter,A Love That Keeps On Giving (Silent Witness Album Version),1.920725443673302
Juice Leskinen,Halintamyymälän aamutoimet,1.0558882032441994
Wet Wet Wet,Hear Me Now,1.265313934248367
ZENFU,Großraumbrand,-0.28063179320277387
Vince Guaraldi Trio,Yesterdays,-0.9076817302972416
Shifty,EZ Cuz You're Beautiful (Album Version),0.06579763815793149
Glen Campbell,Woodcarver,2.0805250637471593
Martin Denny,Manila,-0.0015224034202071524
Selena,Techno Cumbia,-0.32089622521020555
Rance Allen Group,Put Your Hand In The Hand,0.640068671021135
Chelsea,Decide,-0.3538934960196024
Alex Ubago,Temblando,1.0706007898144292
Conway Twitty,Sitting In A Dim Café,0.36898772296969895
Alicia Keys,Heartburn,1.0341630315718253
The Plimsouls,I Want You Back,0.94005334235523
Lily Allen,LDN (Warbox Original Cut Dub),0.44928283123612456
Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),-0.5098701689627367
My Chemical Romance,Interlude (Album Version),-0.31506660933104047
Daniel Johnston,Desperate Man Blues,0.35438684369957985
Eyes Cream,Open Up Your Mind (Guido Osorio Club Mix),-0.1562711251948039
Hot Chip,Ready For The Floor (Radio Edit),0.36949327798593257
Melanie And The Secret Army,Held Der Tastatur,0.19252729402968982
ZombieSuckers,The Nightmare Begins,-1.28753225936217
PitchBlack,Satanic Majesty,0.3763271679853959
OutKast,Wailin',1.5810928748578095
LL Cool J / Freeway,What You Want,-0.3459137244127488
Joe McBride,On The Money,-0.5818789437938235
Casual,Precís,0.21775662602804258
Irwin Goodman,Terve menoo jätkänretale,0.7638047399428487
Buckwheat Zydeco,Trouble (Studio),-1.3673782284499882
Freddie McGregor,Ask You for a Dance,0.8290223814699227
Fania All Stars,Soul makossa,-0.7508572745486077
Casiotone For The Painfully Alone,Bad People,-0.21515234859237786
Ideal,Roter Rolls Royce,0.5476005172236356
Midnight Fish,Baby Here I Am,0.1713257612922079
Tijuana Hercules,When The Moon Comes Up Wild,-0.695185820435651
Mariano Yanani,Adagio (Albinoni),-0.40081674544004975
King Curtis,The Lone Prairie,0.7394993018344964
Albert Ayler,Music Is The Healing Force Of The Universe,-0.061966835112853946
Monty Are I,In This Legacy,0.027515004515651587
The Jackson Southernaires,When We All Get To Heaven,0.5840039524348624
Anti-Flag,Death Of A Nation,0.8669249077275156
Kraftwerk,Titanium (2009 Digital Remaster),0.9277392846283607
Cassie,Long Way 2 Go (Album Version),0.592930428164931
Bone Loc,King Bong,0.11525502615568928
Commander Cody And His Lost Planet Airmen,Riot In Cell Block #9,-1.0908122336469237
Bobby Darin,Bullmoose (LP Version),1.4781671046925864
David Palmer,Émergences: III. Fragments d'épaves,-0.22182853503132705
Catherine Howe & Vo Fletcher,White Winter Hymnal,0.46701474304174995
Tex Williams,Start Even,0.6029380114219249
Hank Locklin,Send Me The Pillow You Dream On,-1.1204173382566436
Johnny Osbourne,We Need Love,-0.7693155415762741
Melt Banana,"How To Say ""Rip Them Off""_ Repeat After Me",-0.522840636879172
Asleep At The Wheel,I Hate Christmas,0.340326170831603
The Birds,No Good Without You,-0.5852044070732152
Lionel Rogg,Fantasia In C Major BWV 570,0.2884172045280544
Trivium,The Deceived,0.466686382577415
Massive Töne,Notausgang (feat. TimXtreme),0.9675155862757474
The Cardigans,Rise & Shine,1.0242197600568372
Hank Penny,Peroxide Blond,0.4912886823282747
East To West,As Long As I Know,0.18718184112392322
Paquito Guzman,Cuando Seolvida El Amor,-0.5483029697500984
M83,You Appearing,1.15144678793188
Polkaholix,Machopolka,-0.8096272635118645
Glen Washington,Sitting In The Park (Medley),-0.596132484389404
Penguin Café Orchestra,Horns Of The Bull,0.921296513028844
Marvin Hamlisch,Ride To Atlantis,0.5576290645548394
Bad Religion,The Lie,0.0799798036522763
Jessica Simpson,Take My Breath Away,-0.08993440570985922
Jim Breuer,Party In The Stomach (LP Version),-0.8192443391640134
Vilma Palma,Lluvia De Acido,0.16233647624703695
Pursuit Of Happiness,She's So Young,0.7112619700550378
Jacques Dutronc,L'Homme De Paille,0.5199282336676725
Antimatter,Expire,0.13905039737085856
Becoming The Archetype,End Of The Age,-0.10807534012535647
Storyville,Talk To Me,1.0318830608434535
ISRAEL & NEW BREED,Not Forgotten,0.9199791613469015
Karan Casey,Sliabh Geal gCua,0.40572099734699507
Jeckyll & Hyde,Time Flies,0.7412004110889758
Dionne Warwick,Don't Let My Teardrops Bother You (Album Version),-0.09242950030208197
Bad Brains,At The Movies (Live),0.4445079283620945
Zeromancer,Send Me An Angel,0.1878992472564891
The Smashing Pumpkins,Rotten Apples,0.31638788837398235
Redman,Muh- F***a,-0.359444952758034
Miossec,Regarde Un Peu La France,1.2581283012107016
Don Gibson,Blue Blue Day,0.6684582382828499
Miriam Yeung,Yi Xing,1.08116366108374
Jan Wayne,Groovin',0.7029289390602926
Beherit,Witchcraft,-0.07430803899567562
The Unborn Chikken Voices,Again And Again,0.7831329526502828
Kathy Troccoli,How Deep The Father's Love For Us,1.1407592546376175
Jimmy Riley,Prophecy,-1.5690889258038383
Les Bantous De La Capitale,Masuwa,0.7326191595205773
Pascal Obispo,Tombé Pour Elle (L'Île Aux Oiseaux),-0.07522925843174744
Alicia Keys,If I Was Your Woman,0.9888771796642579
Pumpkin Buzzard,The Sector of Foliage,-0.9160080445489114
Bézu,Frou-frou,1.6331636828319025
Jim Kweskin,Eight More Miles To Louisville,-1.261373957859142
Rooney,Jump In My Bed,0.712556143254844
Los Auténticos Decadentes,Pastas Y Vino,0.2838157325641768
Mariah Carey,Clown,0.5581596310316523
Kane,All I Can Do,0.591936958035544
Amorphis,Privilege of Evil (From the Privilege of Evil EP),0.16477665315834122
The Plimsouls,Women,0.586118670999755
Sugar Minott,Jah Jah Children,1.1943644544302088
Alexisonfire,Mailbox Arson,0.6006760705711827
Bob Margolin,Lost Again,-0.22067100367167825
Aswad,Your Recipe,-0.396088197016614
Jonny Lang,One Person At A Time,1.171849230398847
Extrabreit,Break That Ice,0.37451701037387086
Ben Harper And The Blind Boys Of Alabama,Take My Hand,0.24286416530170918
Erkki Junkkarinen,Siks oon mä suruinen,-0.707052156427002
Line Renaud,Vous Qui Passez Sans Me Voir,0.015965205043062536
Lionel Rogg,Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (Remasterisé En 2010),-0.4243465335553792
Sabda Brahma,Highest State of Consciousness,0.9730717618400504
Deitrick Haddon,Don't Take Your Spirit Away,1.2032106121834794
Jennifer Lopez,We Gotta Talk,0.8812282196480825
Dyango,Todo Tiene Su Fin,1.2198488226190465
Zeca Baleiro,Proibida Pra Mim (Grazon),0.7625296954350476
Yahir,Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),0.2508139886774181
Shapeshifters,Chime,-0.14110845923878423
Cristina Pato - Mutenrohi,Bag á l'ame,-0.543025331399649
Mikey Dread,Livin in the Jungle,0.28317919754439935
Capital Tax,Givin' It Back,-0.012676932852712652
Francis Dhomont,Chiaroscuro,0.30398966134321315
Mick Moloney,Bodhrán Solo,-0.7249708876363437
Joe Grushecky,Cracking Under Pressure 83,0.2554866029864846
Groundhogs,Split Part One,-0.12984261105039852
AFI,Affliction,0.5566567087145875
Cowboy Mouth,Jenny Says,0.12826625003294412
Papa Wemba,Bakwetu,1.7433414917138632
The Jeremy Spencer Band,Sunshine (Album Version),-0.8935738860895521
RUN-DMC,Miss Elaine,0.40449190541679036
Simply Red,A Song For You (Live),0.9563117287568643
Mase,What You Want [feat. Total] (Album Version),-0.21410059228088107
BoDeans,You Don't Get Much,1.3478012203878376
Carlos Vives,Decimas,1.1674194387390338
Gang Starr,Mostly Tha Voice (Explicit),0.612295290051049
The Jackson Southernaires,Leave You In The Hands,0.4003189568271279
Caniche Hara-Kiri,Frigide,-0.5120541402216541
Clarence Fountain,Beams Of Heaven,0.5532683283582585
Franco,On and on,-0.23241436873642674
Foo Fighters,Still,0.6757861956422146
Elephant Man,informa,0.43674616533172395
Lightnin' Hopkins,Everyday I Have The Blues,0.05304740683455944
Extrabreit,Für mich soll's rote Rosen regnen,1.4083386922857735
Vixen,American Dream,-0.39481616980928
A-Studio,S.O.S.,0.8155646593306525
Planet P Project,A Boy Who Can't Talk Part 2,0.2264385920805403
Tom Petty And The Heartbreakers,Christmas All Over Again,0.5355460425387712
Thirst,Planet E.,0.8090044261254417
Faithless,I Want More - Part 1,0.1586960974908227
F.I.R.,I Am Here,0.07551385240154684
John Mayall & The Bluesbreakers,I'm Your Witchdoctor,0.904119178480624
The Edgar Broughton Band,Out Demons Out (Live) (2004 Digital Remaster),0.658273440586832
Eurythmics,Better To Have Lost In Love (Than Never To Have Loved),0.43453952013713093
Boyz II Men,Motownphilly,-0.5858637305031033
Jay & The Americans,Tomorrow,-0.1560715607375195
1. Futurologischer Congress,Tokyo,0.21276888328907195
Seguridad Social,Un Pensamiento,0.6243145423101673
Malefaction,Abused And Unloved,-0.6396006371069124
Champion Jack Dupree,One Scotch_ One Bourbon_ One Beer,0.5960284923559915
Red Foley,Choc'late Ice Cream Cone,-0.2911116713098615
Metallica,Metal Militia,-1.2263388719521724
Rui Da Silva,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),-0.7875182526513872
Space Opera,Awake II,-0.5639737262296901
Beastie Boys,Eugene's Lament,0.8017756554318016
The Stooges,Lost In The Future (False Start -#1),-0.9985015715553495
Rajery,Mihodina ny tany,-0.0816464777314998
Johnny Horton,The Woman I Need (Honky Tonk Mind),0.3524142498914966
Johnny Carver,Goodtime Charlie's Got The Blues,0.7828833500065311
Freddie King,Key To The Highway,1.7827981152792594
Sukhbir,Balle Balle,-0.8327558695623987
Pyrolator,Passage To Melilla,-1.0187660544421278
Atreyu,Blood Children (an Introduction) (Album Version),0.2121112519184869
Beogradski Sindikat,Plejersko ponasanje,0.40395569978429635
Bomb Squad,Never Be (Bonus Track),0.9372201487974412
Ms. Dynamite,Natural High (Interlude),0.100346622105288
Dixie Chicks,Hole In My Head,0.57075986924332
Cartel,Georgia,0.5188451992484795
Josh Turner,What It Ain't,0.45633297169997133
Anneli Drecker,Fire Alarm,-0.42141300541477966
Otis Spann,Someday Baby,0.11748589319307245
Janis Joplin,Get It While You Can,0.3139853923637128
Dexys Midnight Runners,Spiritual Passion (aka Dubious),-0.9196406512329948
Bad Company,Simple Man,-0.11628054538729804
Vangelis,Other Side Of Antarctica,0.28093571136196793
themselves,You Devil You,1.1121224735173445
Barbara Lynn,It Aint No Good To be Good ,-0.5514573478824847
King Diamond,Shrine (Reissue) (Album Version),-0.8618610743127858
Pat Metheny / Charlie Haden,Message To A Friend,1.091401508446722
Dave Brockie Experience,Too Much Stuff,-0.9857637249734248
Jay & The Americans,Let's Lock The Door (And Throw Away The Key),0.7237190844574919
Beat Pharmacy,Floating (Edit),-0.6815311611666602
Rhinoceros,You're My Girl (LP Version),0.019471365036236365
Bury Your Dead,A Devil's Ransom (Album Version),-0.16305972990880002
Williamson,Breathe Easy,-0.101366386938887
Dilated Peoples,World On Wheels,0.941622009820912
Steinwolke,Erinnerung an die Meseta,0.3137499379861677
Tiny Tim,Stay Down Here Where You Belong,0.021145027599025035
Mind Furniture,Hoop of Flame (III. Between Two Worlds),0.5939273313533804
Drouz,Turn Me Around,0.08651082996917991
Rajery,Mahafinaritra,-0.5664240433034917
12 Gauge,Dawg Call (Acappella),0.25639304878389635
Die Bandbreite,Try to live,-1.0456624615608185
Alan Silvestri,Full House,0.42865975993875494
Helmet,Tic,-0.47851796179501027
Dynamite Deluxe,Zap Zap,-0.32917617335925964
Bill Murk,Morning Has Broken,-0.12907283984723095
Jawoll,Rendezvous - Ich hab' Dich seit langem nicht gesehen,-0.41222714839769115
The Baltimore Consort,The Beautiful Shepherdess of Arcadia,-0.4199914112608072
Foo Fighters,Overdrive,1.299871584260133
Sivuca & Clã Brasil,Visitando Zabelê,-0.20459468383529866
Rod Piazza & The Mighty Flyers,She Made My Blood Run Cold,-0.8496792683403956
Primordial,Here I Am King,-0.26626286524454734
Michael Stanley Band,Chemistry,-0.22447665149470974
Willie Clancy,Jig: A Chailleach_ do Mharais Mé,0.7969243428926098
Planet P Project,Join The Parade (Album Version),-1.0741231661498787
Ragheb Alama,Albi Eshiha,-0.3773337602047465
Jay Pérez,Si Tu Regresas,0.05490824771940739
Pee Wee King,Slow Poke,0.43814946800578003
Patsy Cline,A Poor Man's Roses,0.4342910489357603
Solitaire,I Still Want Your Love (Extended Mix),1.7052235192783949
Mötley Crüe,Hell On High Heels,-1.1423464500733007
Simon Harris,You Got Soul Loop (104bpm),-0.9670166372796544
US Coast Guard Band,America The Beautiful,-0.23519316492297737
Alvino Rey And His Orchestra,My Buddy,-1.1471736137223192
CoCo Lee,Sunny Day,-0.02461903523183706
Pale Forest,Karma Violins,0.46471041108947864
Nestor Torres,Lluvias De Cristal,-0.9750524296879074
Irwin Goodman,Raha ratkaisee,0.10108625899158774
Jane's Addiction,Standing In The Shower... Thinking ( LP Version ),1.039454337924422
Mystic Revelation of Rastafari,Song,-0.9535976730286163
Isabel Pantoja,13 De Mayo,0.015084467977968474
Cancer Bats,Dead Wrong,0.8282509133780436
Captain Hollywood Project,All I Want,0.14399840300476008
Roy Rogers,I Never Picked Cotton,1.4593571788218005
Johnny Nash,I See God,0.3931349632337289
Ismael Dueñas,Strange meeting,-0.29184965992256195
Marc Lavoine,Je N'ai Plus Rien A Te Donner,-0.60529796103135
John Mayer,Comfortable,1.3839476935098922
Big Mama Thornton with Kansas Bill and his Orchestra,Hound Dog,-0.7777483416191173
Roy Drusky,Worried Mind,1.4241946966329202
Jeanne Pruett,Love Me,0.441487457152947
Mariano Yanani,Stuck In A Moment You can't Get Out Of,0.4752605673245134
The Irish Rovers,Up Among The Heather,0.020746911346837482
Wilks featuring jah mason,Have fi pray,0.09990828667311602
Angelo Badalamenti,Vera Begs Dylan,0.0033183347789746964
J.J. Cale,Losers,0.34287152472317906
Bert Kaempfert And His Orchestra,Games People Play,0.8332853355509784
All Shall Persih,The True Beast,0.638811268752556
John Digweed,Warung Beach,0.1976374866590611
White Heart,Answer The Call (Powerhouse Album Version),0.6908026048196765
Vanessa Bell Armstrong,Wonderful One,0.11760346392366361
Dropline,Fly Away From Here (Graduation Day) (Album Version),-0.8916465998149502
Tommy Sands,A Bundle Of Dreams,-0.538428383047858
Missy Higgins,Don't Ever (Album Version),0.899534234948351
Hi-Fi Companions,Amoria,-0.5671782662875408
Jope Ruonansuu,Aattelepa ite,-0.712064985270473
Charlie Patton,34 Blues,-0.4351043637463413
Mr. Kilombo,De la mano de un chulo,0.7133616088973991
Marlene Dietrich,Laziest Gal In Town,-0.6402698455280843
Adalberto Santiago,Tu Me Desesperas,-0.3035023268305631
Eddie,Lombrigas e os vermes,0.6253320655979879
Los Fabulosos Cadillacs,Manuel Santillán_ El León (Versión Reggae),0.4776725407615263
Akon,Don't Matter,1.212202494430785
V Sinizter,Valentine's Day,0.5621724771114638
Richard Hawley And Death Ramps_ Arctic Monkeys,Bad Woman,0.2885102442599692
Stephan Micus,part 2 - Winterlight,-0.597338321488045
Johnny Winter,Be Careful With A Fool,-0.20335081949500144
Jean-Claude Darnal,Mélusine,0.5054392567998884
Raze,The Plan (The Plan Album Version),-0.5927522149843812
Yank Rachell,It Seems Like A Dream,0.5181845699858485
Orbit,Break,-0.4259528844347724
Kruger,Posledny Buntar`,0.6212680600182807
Slipknot,Gently (Album Version),0.7973531346612397
Grachan Moncur III,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),-0.11275592856718475
Rick Astley,Nature Boy,-0.8688771437675082
The Marx Brothers,End Title/Animal Crackers,0.1693517985610764
Sylvester Weaver,Alligator Blues,0.2798886364353639
Line Renaud - Dean Martin,Two Sweety People,0.0680480847041689
Orbital,I Don't Know You People,1.2952703849602007
Jason Mraz,Song For A Friend (Live From Montalvo),0.4901904002122832
Lester Bowie,Organic Echo (Part II),0.9048113876375052
Alejandro Lerner,No Hace Falta Que Lo Digas,0.3514687434468222
Wolfchant,Guardians Of The Forest,0.8234830806851814
La 5A Estacion,Ayer,1.0039929925333924
The Ataris,I Won't Spend Another Night Alone,0.537540845849211
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Don't Sit Under The Apple Tree,1.1262830224821876
Jacques Douai,Les Scieurs De Long,-0.5391930950969382
Ronnie Milsap,How Great Thou Art,0.5203756834668436
Marc Shaiman,Fruits & Nuts,0.1584120281471315
Jacques Douai,Mes Belles Amourettes,0.5024999610282388
DJ Slugo,Bass To Bass,0.5705871659500523
SKOLD vs. KMFDM,All Or Nothing,-0.3814540228038693
Legion Of Green Men,Dubbaq,0.6996457216275815
Glen Ricks,Out Of My Mind,0.6600856823329992
Faces,Stay With Me,0.32570336339694506
Enslavement Of Beauty,And Still I Wither,0.9283770476492523
Aynsley Lister,Crazy,-0.11024927739035173
David Raksin,The Bad And The Beautiful,1.1599282332696956
Facto Delafe y las flores azules,Desde el este,-0.3080976877110224
Al Toomer,Finish the Job,-0.8936553278898984
Nick Ingman,"The Marquis and the Scaffold (From ""Quills"")",0.8231951564226581
Utopia,Hiroshima,0.4751755198204808
John Brown,Ms. Marseilles,-1.6028211436237239
Toni Braxton,Let Me Show You The Way (Out),0.1599669100306078
Tommy Overstreet,If I Miss You Again Tonight,0.5992033652771582
Chris Brown,I Love U,1.287047579765196
Erkki Junkkarinen,Nuoruusmuistoja,0.496634297986297
Charlie Peacock,After Lovin You (Love Life Album Version),0.3519934718784046
Capone-N-Noreaga,Beef,-0.722693165374663
Patric C,Find The Office,0.22925499867287202
Kitaro,Quasar,-0.10121203055938721
Jean-michel Rotin,Swing,0.8723935599833705
Happy Mondays,"Wrote For Luck (12"" - Remastered version)",-1.5983812399948831
Flutlicht,Ahmea,0.18752096322499856
Alain Souchon,Le Bagad De Lann Bihoue,0.22362299343204506
Mil featuring Memphis Bleek,Street Sh***,0.9295781397025034
Prince With 94 East,Dance To The Music Of The World - Original Re-Mix (Practice Session),0.7006262997983772
Fiasko,Hot Rod,-0.8231933469062424
Flickerstick,Coke (Live),0.8643658616432199
Bobby Darin,Drown In My Own Tears (LP Version),0.30812071301414723
John Michael Talbot,Fan Into Flame,0.36349335904995206
Malina,Druzya,0.4543730872339222
A Skylit Drive,Ability To Create A War,-0.809401327828423
Daughters,Pants_ Meet Shit,-0.07774092483612172
The Waybacks,McHattie's Waltz,1.5615188354095526
Maurice Chevalier,Ça S'est Passé Un Dimanche,0.15852896896611912
Dropkick Murphys,Going Strong (Album Version),1.039990003980286
Josie,Heavy Heart (Album Version),1.6845834564269495
Dendemann,Dendemänner braucht das Land,-0.4553080242285601
André Verchuren,Un P'Tit Brin De Musette,1.081359876628748
Amorphis,And I Hear You Call,0.35867183151171655
Dave Alvin,Somewhere In Time,1.2422127039408737
Beyoncé,Single Ladies (Put A Ring On It),0.6098591761886467
Illya Kuryaki And The Valderramas,Ninja Mental,1.2080187054274418
G Unit feat. 50 Cent,Tony Yayo Explosion,-1.0019365145993646
Robben Ford,Ain't Got Nothin' But The Blues (Album Version),0.7171729887515903
Ultimate Fakebook,Soaked In Cinnamon,0.4252538197658804
Information Society,Make It Funky (Album Version),1.261597211057153
Call To Preserve,Now And Forever,0.4516084913468392
Belle and Sebastian,I Could Be Dreaming,1.0872208154413567
GWAR,Slap U Around,1.6351630218777875
León Gieco,La Mamá De Jimmy,-1.2466563667916217
Little Capes,Like A Freza,0.3254584605489099
Johnny Pearson,Lets Go Amigos - Tail,0.25595816055576925
Jean Segurel,Bourrée des Monts d'Aubrac,0.4538080455186666
Broadcast,Guardian Angel,0.554942263508641
Pinchers,My Heart Is Booked,0.7868527976951938
Junior Reid,Skank and Dub,-0.34344724775534796
Laurie Berkner,ABCD Medley,0.6926229780741164
Frank Stokes,It Won't Be Long Now,0.33549133576751355
Warrior King,Another Love Song,0.12195132970465528
Simply Red,Good Times Have Done Me Wrong (live) - exclusive version,0.01088495589552596
Orquesta Sublime,Me Dicen El Feliz,0.9146039245351714
Xzibit featuring Jayo Felony and Method Man,Pu**y Pop,0.3811965435864193
Hot Club Of Cowtown,Cabiria,0.3150861418993709
Aleks Syntek,Un Espacio Para Andar (2002 Digital Remaster),-0.8009965552864763
Les Malpolis,Plus chère la vie,-0.20979062700750906
The Roots / Jaguar,We Got You (Featuring Jaguar),0.5105891283194679
John Ottman,Entanglement,-0.7550168814973458
Fabri Fibra,Alla Fine Di Tutto Questo,0.2704510973309513
DJ Nasty,Sounds Of The City,-0.9141026314844369
Moss,Orchard,0.1755014269566222
Christoper Titus,The Impala Incident (The Fifth Annual End Of The World Tour),0.5816548949622824
In Extremo,Frei zu sein,-0.4735812338957742
The Incurables,Finally,0.6823807570496416
Frank Caliendo,Now I'm All Over The Place_ Scoob (Album Version),-0.6312543451463408
The Steeles,Left Behind,0.29992029212475946
In Extremo,Signapur,0.2759318563929418
Guitar Shorty,History Of Jody,-0.45852998446096127
Funeral For A Friend,Juneau [Live],0.09734897678257282
Sugarbomb,Posterchild for Tragedy,1.0915221722958317
Tom Petty,Wildflowers (Album Version),1.469889690818732
Groove Karma,Come All Over Me,0.11591952538740813
Joan Sutherland,Handel: Alcina: Tornami a vagheggiar,1.0140517149870816
Love Jones,Matter Of Fact,-0.38417661002810133
Jeff Beck,Head For Backstage Pass,1.150491660818023
Skeeter Davis,Santa Claus Is Coming To Town,0.5134967324103565
Crystals,He's A Rebel,1.0614493356480106
Bebe Winans / Stephanie Mills,Everyday,0.09158569987416976
Three 6 Mafia,Let's Plan A Robbery,1.2647677827087345
Jaydee,Plastic Dreams,0.8306014456029385
Flamin' Groovies,Carol,0.4720831838264943
Vickie Winans,Boyfriends,-0.11570799486394945
Auf Der Maur,Taste You,0.2745485865335229
Kim English,Treat Me Right (Jon Cutler Album Version),-0.20098559794675486
Daniel Johnston,Come To Me Tonight,0.39553885148703394
